movieId,title,genres
58559,"Calculus: Single Variable 2 - University of Pennsylvania",Course-Difficulty|Computer-Science|Math-And-Logic
58803,"Physics II: Electricity and Magnetism - ASU",Computer-Science|Math-And-Logic|Electrical-And-Mechanical-Engineering|Physics-And-Astronomy
58998,"Complete Blender Guide 3 - Udemy",Arts-And-Humanities|Electrical-And-Mechanical-Engineering
59022,"Complete Blender Guide 2- Udemy",Business-And-Management|Arts-And-Humanities
59258,"Understanding International Relations Theory - National Research University Higher School of Economics",Arts-And-Humanities
59315,"Mechanics of Materials III - Georgia Institute of Technology",Course-Difficulty|Business-And-Management|Digital-Marketing
59369,"Reasoning Across the Disciplines 2 - Duke University",Course-Difficulty|Computer-Science|Math-And-Logic|Physics-And-Astronomy
59387,"Reasoning Across the Disciplines 3 - Brown University",Business-And-Management|Math-And-Logic|Language-Learning
59501,""Environmental Science and Sustainability 2" by The University of Illinois at Urbana-Champaign",Business-And-Management|Environmental-Science|Language-Learning
59615,"Cultural Competence - Lehigh Univeristy",Course-Difficulty|Business-And-Management|Arts-And-Humanities|Digital-Marketing
59725,"Cultural Competence - Brown University",Arts-And-Humanities|Electrical-And-Mechanical-Engineering
59784,"Cultural Competence 2 - Lehigh University",Course-Difficulty|Design|Environmental-Science|Arts-And-Humanities
59900,"Cultural Competence 3 - Lehigh University",Arts-And-Humanities
60040,"Content Marketing Certification 2 - HubSpot Academy",Course-Difficulty|Digital-Marketing
60069,"Introduction to Design Thinking and People-Centered Design - Rice University",Business-And-Management|Design|Environmental-Science|Electrical-And-Mechanical-Engineering|Digital-Marketing
60072,"Particle Physics - Boston University",Course-Difficulty|Physics-And-Astronomy
60074,"Archaeology's Dirty Little Secrets - Boston Univeristy",Course-Difficulty|Business-And-Management|Arts-And-Humanities|Computer-Science|Language-Learning
60126,"Archaeology's Dirty Little Secrets - Villanova University",Course-Difficulty|Arts-And-Humanities
60397,"Constitutional Struggles in the Muslim World - Boston University",Arts-And-Humanities|Electrical-And-Mechanical-Engineering
60684,"Fundamentals of Electric Power Engineering - Boston University",Course-Difficulty|Math-And-Logic|Social-Science|Digital-Marketing|Physics-And-Astronomy
60756,"Muslim World - Villanova University",Arts-And-Humanities
60950,"Modern Japanese Architecture 2 - Tokyo University of the Arts",Arts-And-Humanities|Math-And-Logic|Electrical-And-Mechanical-Engineering
61024,"Modern Japanese Architecture 3 - Tokyo University of the Arts",Course-Difficulty|Arts-And-Humanities|Computer-Science
61132,"Understanding International Relations Theory - Villanova University",Course-Difficulty|Business-And-Management|Arts-And-Humanities
61240,""Healthcare Innovation and Entrepreneurship 4" by Villanova University",Math-And-Logic|Language-Learning|Health|Electrical-And-Mechanical-Engineering
61323,"Understanding International Relations Theory 2 - Boston University",Arts-And-Humanities|Computer-Science|Math-And-Logic
62155,"Social and Emotional Learning (SEL) - University of Toronto",Arts-And-Humanities|Math-And-Logic|Electrical-And-Mechanical-Engineering
62374,""Introduction to Electronics - Villanova University",Course-Difficulty|Math-And-Logic|Physics-And-Astronomy
62849,""Data Structures and Algorithms" by Rice University",Course-Difficulty|Computer-Science
62999,"Art & Activity: Interactive Strategies for Engaging with Art - Brown University",Course-Difficulty|Business-And-Management|Design|Environmental-Science|Arts-And-Humanities
63082,"Robotics: Aerial Robotics 2 - University of Florida",Computer-Science|Math-And-Logic|Electrical-And-Mechanical-Engineering
63113,"Introduction to Thermodynamics: Transferring Energy from Here to There - Rice University",Course-Difficulty|Business-And-Management|Physics-And-Astronomy
63131,"Art & Activity: Interactive Strategies for Engaging with Art 2 - Brown University",Arts-And-Humanities
63859,"Art & Activity: Interactive Strategies for Engaging with Art 3 - Brown University",Course-Difficulty|Business-And-Management|Design|Environmental-Science|Arts-And-Humanities
63876,""Mathematical Thinking" by Boston University",Math-And-Logic
63992,"Astrophysics: Exploring Exoplanets - University of Arizona",Math-And-Logic|Language-Learning|Electrical-And-Mechanical-Engineering|Physics-And-Astronomy
64614,"Computer Graphics - Villanova University",Computer-Science|Math-And-Logic
64716,"Algebra Basics - Boston University",Math-And-Logic
64839,"Algebra Basics 2 - Boston University",Math-And-Logic
64957,"Case of Benjamin logic and theorem - Villanova University",Math-And-Logic|Language-Learning|Social-Science|Electrical-And-Mechanical-Engineering
64969,"Mindshift - Michigan State University",Arts-And-Humanities
64983,"Algebra Basics 3- Boston University",Math-And-Logic|Physics-And-Astronomy
65088,""Environmental Science" by Michigan State University",Business-And-Management|Environmental-Science|Arts-And-Humanities
65230,"Cultural Diversity and the City - Villanova University",Arts-And-Humanities|Math-And-Logic
65261,""Fashion and Design 2" by Michigan State University",Business-And-Management|Design|Environmental-Science|Language-Learning
65514,"Algebra Basics 4 - Boston University",Course-Difficulty|Math-And-Logic
66097,"Logo Design with Draplin: Secrets of Shape, Type, and Color - Michigan State University",Design|Language-Learning|Physics-And-Astronomy
66203,"Algebra Basics 5 - Boston University",Arts-And-Humanities|Math-And-Logic|Electrical-And-Mechanical-Engineering
66934,"Nutrition and Cancer - Michigan State University",Arts-And-Humanities|Math-And-Logic|Digital-Marketing
67087,"Art and Visual Culture: Medieval to Modern - The Open University",Arts-And-Humanities
67255,"Computational Thinking using Python - ASU",Computer-Science|Math-And-Logic|Social-Science|Physics-And-Astronomy
67734,"Art and Visual Culture: Medieval to Modern 2 - The Open University",Arts-And-Humanities|Math-And-Logic
67923,"Computational Thinking using Python 2 - ASU",Course-Difficulty|Computer-Science|Math-And-Logic|Physics-And-Astronomy
68135,"Art and Visual Culture: Medieval to Modern 3 - The Open University",Arts-And-Humanities|Math-And-Logic
68157,"Computational Thinking using Python - Michigan State University",Course-Difficulty|Math-And-Logic
68237,"Mathematics for Deep Learning - Michigan State University",Math-And-Logic|Social-Science|Digital-Marketing|Physics-And-Astronomy
68319,"Quantum Physics I - Boston University",Course-Difficulty|Digital-Marketing|Physics-And-Astronomy
68358,""Global Business Strategy 2" by the University of London",Course-Difficulty|Business-And-Management|Digital-Marketing
68554,"Mathematics for Deep Learning - Michigan State University",Computer-Science|Math-And-Logic|Social-Science|Physics-And-Astronomy
68791,"Quantum Physics II - Boston University ",Course-Difficulty|Business-And-Management|Digital-Marketing|Physics-And-Astronomy
68793,"Art History Basics 1 - University of Rochester",Course-Difficulty|Arts-And-Humanities
68954,"Climate Change and Health - Yale University",Business-And-Management|Design|Environmental-Science|Math-And-Logic
69122,"Art History Basics 2 - University of Rochester",Arts-And-Humanities|Computer-Science
69406,"Art History Basics 3 - University of Rochester",Arts-And-Humanities|Electrical-And-Mechanical-Engineering
69481,"Basic Physics - Villanova University",Course-Difficulty|Math-And-Logic|Physics-And-Astronomy
69526,"Make sure customers find you online: Marketing Strategies 2 - Google Digital Garage",Course-Difficulty|Business-And-Management|Digital-Marketing
69644,"Challenges in Environmental Science 2 - The Open University",Course-Difficulty|Business-And-Management|Design|Environmental-Science|Arts-And-Humanities|Electrical-And-Mechanical-Engineering
69757,"History of Animation 2 - Villanova University",Arts-And-Humanities|Math-And-Logic|Electrical-And-Mechanical-Engineering
69784,"History of Animation 3 - Villanova University",Arts-And-Humanities
69844,""Global Business Strategy 3" by University of Rochester",Business-And-Management|Language-Learning|Social-Science|Electrical-And-Mechanical-Engineering
69951,"Precalculus - University of FLorida",Math-And-Logic|Language-Learning
70183,"Precalculus 2 - University of FLorida ",Arts-And-Humanities|Math-And-Logic|Electrical-And-Mechanical-Engineering
70286,"Understanding Einstein: The Special Theory of Relativity - Stanford University",Social-Science|Digital-Marketing|Physics-And-Astronomy
70293,"Julie & Julia art courses by MIT",Arts-And-Humanities|Math-And-Logic|Electrical-And-Mechanical-Engineering
71057,"Digital Marketing Specialization - University of Rochester",Business-And-Management|Design|Digital-Marketing
71264,"Environmental Science and Sustainability MicroMasters Program - University of California, Irvine",Design|Environmental-Science|Language-Learning
71464,"Visual Effects for Guerrilla Filmmakers - Norwich University of the Arts",Arts-And-Humanities|Math-And-Logic
71530,"Gravity! The Big Bang, Black Holes and Gravitational Waves - Paris Diderot University",Course-Difficulty|Digital-Marketing|Physics-And-Astronomy
71535,"Japanese Culture Through Rare Books - Keio University",Course-Difficulty|Arts-And-Humanities|Health
71745,""AP Environmental Science - Khan Academy" by Stanford University",Business-And-Management|Environmental-Science|Math-And-Logic|Language-Learning
71899,"Museums as Research Institutions 3 - University of Rochester",Design|Arts-And-Humanities|Math-And-Logic
72011,"Mathematics for Machine Learning Specialization - Villanova University",Math-And-Logic|Electrical-And-Mechanical-Engineering
72226,"The Nitrogen and Phosphorus Cycles - Villanova University",Business-And-Management|Design|Environmental-Science|Arts-And-Humanities|Computer-Science
72378,"The Science of Nuclear Energy - University of Pittsburgh",Course-Difficulty|Math-And-Logic|Digital-Marketing|Physics-And-Astronomy
72641,"Mathematics for Deep Learning and Machine Learning - Boston University",Math-And-Logic
72737,"Art & Ideas: Teaching with Themes - The Museum of Modern Art",Design|Environmental-Science|Language-Learning|Electrical-And-Mechanical-Engineering
72998,"Financial Markets and Investment Strategy Specialization - MIT",Course-Difficulty|Business-And-Management|Digital-Marketing
73017,"Astrophysics: Exploring Time and Space - University of California, Berkeley",Course-Difficulty|Computer-Science|Social-Science|Physics-And-Astronomy
73321,"Business Analysis and Process Management Specialization - Rutgers, The State University of New Jersey",Course-Difficulty|Business-And-Management|Math-And-Logic
74458,"Exoplanets - University of Geneva",Math-And-Logic|Social-Science|Physics-And-Astronomy
74789,"Business Analysis Foundations - LinkedIn Learning",Business-And-Management|Language-Learning
76077,"Natural Disasters - University of Illinois at Urbana-Champaign",Arts-And-Humanities|Digital-Marketing
76093,"Complete Business Intelligence with SSIS, SSAS, and SSRS - Udemy",Business-And-Management|Design|Environmental-Science|Language-Learning
76175,"Multivariable Calculus - Boston university",Course-Difficulty|Business-And-Management|Math-And-Logic|Language-Learning
76251,"The Modern and the Postmodern - Wesleyan University",Course-Difficulty|Arts-And-Humanities
76293,"The Modern - Wesleyan University",Course-Difficulty|Arts-And-Humanities|Electrical-And-Mechanical-Engineering
77455,"The Postmodern 2 - Wesleyan University",Arts-And-Humanities|Data-Science
77561,"Business Communication 2 - University of British Columbia",Course-Difficulty|Business-And-Management|Digital-Marketing|Physics-And-Astronomy
78105,"Leadership, Organizational Culture, and Change Specialization - HEC Paris",Course-Difficulty|Business-And-Management|Language-Learning|Electrical-And-Mechanical-Engineering
78209,"Introduction to Classical Music  - University of Rochester",Arts-And-Humanities
78469,"Introduction to Classical Music 2 - University of Rochester",Course-Difficulty|Arts-And-Humanities|Physics-And-Astronomy
78499,"Leadership, Organizational Culture, and Change Specialization 2 - HEC Paris",Business-And-Management|Design|Environmental-Science|Arts-And-Humanities|Language-Learning
78772,"Control of Mobile Robots - University of Rochester",Language-Learning|Electrical-And-Mechanical-Engineering|Physics-And-Astronomy
79057,"Super-Earths and Life - Harvard University",Course-Difficulty|Digital-Marketing|Physics-And-Astronomy
79091,"Environmental Science: Human Impact in the Natural Environment - The University of Queensland",Design|Environmental-Science|Arts-And-Humanities|Computer-Science
79132,"Super-Earths and Life 2 - Harvard University",Course-Difficulty|Computer-Science|Math-And-Logic|Social-Science|Digital-Marketing|Physics-And-Astronomy
79134,"Introduction to Ecosystems - The Open University",Arts-And-Humanities
79139,"Leadership, Organizational Culture, and Change Specialization 3 - HEC Paris",Course-Difficulty|Business-And-Management|Environmental-Science|Arts-And-Humanities|Language-Learning
79293,"Astronomy I: The Solar System - Massachusetts Institute of Technology (MIT)",Course-Difficulty|Physics-And-Astronomy
79592,"Greek and Roman Mythology 2 - University of Pennsylvania",Course-Difficulty|Arts-And-Humanities
79695,"Strategic Management and Innovation Specialization - Villanova University",Course-Difficulty|Business-And-Management|Physics-And-Astronomy
79702,"Japanese for Beginners - University of FLorida",Course-Difficulty|Arts-And-Humanities|Language-Learning|Electrical-And-Mechanical-Engineering
80219,"Leadership, Organizational Culture, and Change Specialization 4 - HEC Paris",Course-Difficulty|Business-And-Management|Arts-And-Humanities|Computer-Science|Physics-And-Astronomy
80463,"Pre-Algebra 2 - Villanova University",Math-And-Logic
80489,"Pre-Algebra 3 - Villanova University",Computer-Science|Math-And-Logic|Physics-And-Astronomy
80549,"Mechanics of Materials 2 - MIT",Arts-And-Humanities|Electrical-And-Mechanical-Engineering
80906,""Data Science Specialization 2" by the Case Western Reserve University ",Data-Science
81229,"Digital Illustration: Learn to Use Procreate - Udemy",Course-Difficulty|Arts-And-Humanities
81537,"Digital Illustration: Learn to Use Procreate 2 - Udemy",Arts-And-Humanities
81562,"Introduction to Solar Systems Astronomy 2 - Arizona State University",Business-And-Management|Math-And-Logic|Physics-And-Astronomy
81564,"Climate Science and Policy 2 - Harvard University",Course-Difficulty|Design|Environmental-Science|Arts-And-Humanities|Digital-Marketing
81591,"Introduction to Solar Systems Astronomy 3 - ASU", The State University of New Jersey",Math-And-Logic|Physics-And-Astronomy
81834,"Business Analysis Foundations 2 - Emory University",Course-Difficulty|Business-And-Management|Language-Learning
81845,""Mathematical Thinking for data science" by Emory University",Math-And-Logic
81847,"Global System for Sustainable Development 1 - Emory University",Design|Environmental-Science|Arts-And-Humanities|Language-Learning|Electrical-And-Mechanical-Engineering
81932,""Mathematical Thinking for data science 2" by Emory University",Math-And-Logic
82461,"Leadership, Organizational Culture, and Change Specialization 5- HEC Paris",Course-Difficulty|Business-And-Management|Digital-Marketing
83134,"Art & Ideas: Teaching with Themes - Emory University",Arts-And-Humanities|Health
83349,"Introduction to Solar Systems Astronomy 4 - Arizona State University",Course-Difficulty|Arts-And-Humanities|Computer-Science|Language-Learning|Physics-And-Astronomy
84152,"Solar Systems Astronomy - Case Western Reserve University", The State University of New Jersey",Digital-Marketing|Physics-And-Astronomy
84374,"Introduction to POP Music - Emory University",Arts-And-Humanities|Electrical-And-Mechanical-Engineering
84392,"Solar Systems Astronomy 4 - Case Western Reserve University",Computer-Science|Math-And-Logic|Physics-And-Astronomy
84772,"Indigenous Asia - Hong Kong University",Business-And-Management|Arts-And-Humanities|Digital-Marketing
84944,"Indigenous Asia 2 - Hong Kong University",Course-Difficulty|Business-And-Management|Design|Environmental-Science|Arts-And-Humanities
84954,"Marketing Analytics: Data Tools and Techniques - Emory University",Electrical-And-Mechanical-Engineering|Digital-Marketing|Physics-And-Astronomy
85414,"Introduction to Physical Chemistry - University of Manchester",Course-Difficulty|Math-And-Logic|Social-Science|Digital-Marketing|Physics-And-Astronomy
85510,"Business English: Networking 2 - Emory University",Course-Difficulty|Language-Learning|Physics-And-Astronomy
86190,"Social Psychology - Emory University",Course-Difficulty|Business-And-Management|Social-Science|Physics-And-Astronomy
86332,"Business English: Networking 3 - Emory University",Course-Difficulty|Business-And-Management|Math-And-Logic|Language-Learning
86644,"Calculus 1: Fundamental Principles of Derivatives and Integrals - Udemy",Course-Difficulty|Computer-Science|Math-And-Logic|Physics-And-Astronomy
86833,"Indigenous Asia 3 - Hong Kong University",Arts-And-Humanities
86880,"Business English: Networking 3 - University of Washington",Course-Difficulty|Business-And-Management|Language-Learning
86882,"Indigenous Asia 4 - Hong Kong University",Arts-And-Humanities|Language-Learning|Electrical-And-Mechanical-Engineering
86911,"Indigenous Asia 5 - Hong Kong University",Arts-And-Humanities
87222,"Indigenous Asia 6 - Hong Kong University",Course-Difficulty|Business-And-Management|Design|Environmental-Science|Arts-And-Humanities
87232,"Introduction to Sociology - Princeton University",Course-Difficulty|Business-And-Management|Digital-Marketing|Physics-And-Astronomy
87306,"Introduction to Sociology 2 - Princeton University",Social-Science|Digital-Marketing|Physics-And-Astronomy
87430,"Fundamentals of digital marketing 3 - University of Florida",Course-Difficulty|Business-And-Management|Digital-Marketing
87520,"Fundamentals of digital marketing 2 - University of Florida",Course-Difficulty|Business-And-Management|Digital-Marketing
87869,"Indigenous Asia 7 - Hong Kong University",Arts-And-Humanities|Computer-Science
88125,"Introduction to Sociology 3 - Princeton University",Course-Difficulty|Business-And-Management|Math-And-Logic|Language-Learning|Social-Science
88129,"Gravity! The Big Bang, Black Holes and Gravitational Waves - MIT",Computer-Science|Math-And-Logic|Physics-And-Astronomy
88140,"Gravity! The Big Bang, Black Holes and Gravitational Waves - TCU",Course-Difficulty|Business-And-Management|Digital-Marketing|Physics-And-Astronomy
88163,"Indigenous Asia 8 - Hong Kong University",Arts-And-Humanities|Math-And-Logic|Electrical-And-Mechanical-Engineering
88405,"Art History Basics Concepts - TCU",Arts-And-Humanities|Electrical-And-Mechanical-Engineering
88744,"Discrete Mathematics: An Open Introduction 4 - Coursera",Course-Difficulty|Math-And-Logic|Digital-Marketing|Physics-And-Astronomy
88785,"Indigenous Asia 9 - Hong Kong University",Arts-And-Humanities
88810,"Discrete Mathematics: An Open Introduction 2 - Coursera",Math-And-Logic
89470,"Black Holes and Gravitational Waves - TCU",Digital-Marketing|Physics-And-Astronomy
89492,"Discrete Mathematics: An Open Introduction 3 - Coursera",Math-And-Logic
89745,"Strategic Business Analytics Specialization - Havard",Course-Difficulty|Business-And-Management|Digital-Marketing
89774,"Discrete Mathematics: An Open Introduction 4 - Coursera",Math-And-Logic
89864,"Indigenous Asia 10 - Hong Kong University",Arts-And-Humanities|Math-And-Logic
89904,"Indigenous Asia 11 - Hong Kong University",Arts-And-Humanities|Math-And-Logic|Electrical-And-Mechanical-Engineering
90405,"Intro to HTML and CSS Making webpages 2 - Khan Academy",Computer-Science|Digital-Marketing|Physics-And-Astronomy
90746,"Understanding Society: Families - The Open University",Course-Difficulty|Design|Social-Science
90866,"Climate Science and Policy - Emory University",Environmental-Science|Math-And-Logic|Social-Science
91077,"Cultural Intelligence 2 - University of Iowa",Arts-And-Humanities|Math-And-Logic
91094,"Cultural Intelligence - University of Iowa",Environmental-Science|Arts-And-Humanities
91485,"Business Strategies for Social Impact 2 - University of Pennsylvania",Course-Difficulty|Business-And-Management
91500,"Business Strategies for Social Impact 6 - University of Pennsylvania",Course-Difficulty|Business-And-Management|Math-And-Logic|Digital-Marketing|Physics-And-Astronomy
91529,"Business Strategies for Social Impact 3 - University of Pennsylvania",Course-Difficulty|Business-And-Management|Computer-Science
91535,"Business Strategies for Social Impact 4 - University of Pennsylvania",Course-Difficulty|Business-And-Management|Math-And-Logic|Physics-And-Astronomy
91542,"Understanding Society: Families 2 - The Open University",Course-Difficulty|Business-And-Management|Arts-And-Humanities|Computer-Science|Social-Science|Physics-And-Astronomy
91630,"Business Strategies for Social Impact 5 - University of Pennsylvania",Course-Difficulty|Business-And-Management|Physics-And-Astronomy
91658,"Understanding Einstein: The Special Theory of Relativity - Havard",Math-And-Logic|Physics-And-Astronomy
92259,"Introduction to Ecosystems - TCU",Arts-And-Humanities|Math-And-Logic
92535,"English Grammar in Context 3 - TCU",Arts-And-Humanities
93326,"English Grammar - Emory University",Course-Difficulty|Arts-And-Humanities|Electrical-And-Mechanical-Engineering
93363,"Business Foundations Specialization - Case Western Reserve University",Course-Difficulty|Business-And-Management|Digital-Marketing
93510,"English Grammar in Context 2 - Emory University",Course-Difficulty|Arts-And-Humanities|Computer-Science
93840,"Understanding Einstein: The Special Theory of Relativity 2 - Havard",Arts-And-Humanities|Health|Digital-Marketing|Physics-And-Astronomy
94677,"US Government and Politics - Coursera",Arts-And-Humanities
94777,"US Government and Politics 2 - Coursera",Course-Difficulty|Arts-And-Humanities|Digital-Marketing
94864,""Healthcare Innovation" by Case Western Reserve University",Course-Difficulty|Health|Digital-Marketing
94959,"The Art of Structural Engineering 3 - Princeton University",Arts-And-Humanities|Math-And-Logic|Electrical-And-Mechanical-Engineering
95167,"Business Foundations Specialization 3 - Case Western Reserve University",Course-Difficulty|Business-And-Management|Design|Environmental-Science
95441,"The Art of Structural Engineering: Vaults 2 - Princeton University",Arts-And-Humanities|Language-Learning
95510,"Business Foundations Specialization 4 - Case Western Reserve University",Course-Difficulty|Business-And-Management|Digital-Marketing
96079,"Strategic Management and Innovation Specialization 2 - Copenhagen Business School",Course-Difficulty|Business-And-Management|Physics-And-Astronomy
96588,"The Art of Structural Engineering: Vaults 4 - Princeton University",Arts-And-Humanities
96610,"SEO 2021 - Udemy",Course-Difficulty|Computer-Science|Digital-Marketing
96737,"SEO 2022 - Udemy",Course-Difficulty|Digital-Marketing
96821,"Calculus 2: Derivatives and Integrals - Coursera",Math-And-Logic|Electrical-And-Mechanical-Engineering
96829,"Calculus 1: Fundamental Principles of Derivatives and Integrals - Coursera",Math-And-Logic
97225,"The Art of Structural Engineering: Vaults 5 - Princeton University",Design|Environmental-Science|Arts-And-Humanities
97304,"AP Physics 1: Algebra-Based - Khan Academy",Math-And-Logic|Physics-And-Astronomy
97306,"Seven Psychopaths - Brown University",Arts-And-Humanities|Computer-Science
97752,"Data and Tech in Advertising - Rice University",Math-And-Logic|Digital-Marketing
97913,"Seven Psychopaths 2 -Brown University",Design|Arts-And-Humanities
97921,"Seven Psychopaths 3 -Brown University",Arts-And-Humanities|Math-And-Logic
97938,"Global Business Strategy 3 - Brown University",Business-And-Management|Math-And-Logic
98243,"Spanish for Successful Communication in Healthcare Settings - Rice University",Business-And-Management|Design|Environmental-Science|Language-Learning
98809,"Spanish for Successful Communication in Healthcare Settings 2 - Rice University",Business-And-Management|Language-Learning
98961,"AP Physics 2: Algebra-Based - Khan Academy",Course-Difficulty|Math-And-Logic|Physics-And-Astronomy
99007,"Global Social Change 2 - University of Florida",Arts-And-Humanities|Health|Electrical-And-Mechanical-Engineering
99112,"Sequences, Time Series and Prediction - DeepLeanring.AI",Course-Difficulty|Computer-Science|Physics-And-Astronomy
99114,""Introduction to Mathematical Thinking" by Stanford University",Course-Difficulty|Math-And-Logic
101864,"SEO 2019 - Udemy",Course-Difficulty|Business-And-Management|Digital-Marketing
102123,"Grammar & Punctuation 2 - Khan Academy",Course-Difficulty|Arts-And-Humanities
102125,"The Evolving Universe - Australian National University",Course-Difficulty|Digital-Marketing|Physics-And-Astronomy
102407,"Data Science Math Skills - Brown University",Math-And-Logic
102445,""Entrepreneurship Specialization 2" by Brown University",Course-Difficulty|Business-And-Management|Digital-Marketing
102481,"Grammar & Punctuation 2 - Rice University",Arts-And-Humanities
102903,"Sequences, Time Series and Prediction 2 - Rice University",Computer-Science|Social-Science|Physics-And-Astronomy
103042,"Productivity for Working from Home - TCU",Course-Difficulty|Business-And-Management|Language-Learning|Digital-Marketing
103141,"Motion Graphics and Visual Effects: The Complete Guide - Brown University",Business-And-Management|Design|Arts-And-Humanities
103228,"Motion Graphics and Visual Effects 2 - Brown University",Course-Difficulty|Business-And-Management|Digital-Marketing
103249,"Introduction to Health and Wellness - Duke University",Course-Difficulty|Math-And-Logic|Health
103253,"Mathematics for Computer Science - Duke University",Course-Difficulty|Math-And-Logic|Digital-Marketing
103335,"Motion Graphics and Visual Effects 1- California Institute of the Arts",Design|Environmental-Science|Arts-And-Humanities
103341,"Introduction to Healthcare - IBM",Course-Difficulty|Arts-And-Humanities|Digital-Marketing
103772,"Digital Marketing Specialization - Brown University",Course-Difficulty|Business-And-Management|Language-Learning|Digital-Marketing
104211,"Convolutional Neural Networks in TensorFlow - DeepLearning.AI",Arts-And-Humanities|Computer-Science
104241,"Convolutional Neural Networks in TensorFlow 2 - DeepLearning.AI",Course-Difficulty|Arts-And-Humanities|Computer-Science
104374,"Mathematics for Computer Science 2 - Duke University",Math-And-Logic|Language-Learning|Electrical-And-Mechanical-Engineering
104841,"Digital Marketing Specialization - Duke University",Course-Difficulty|Digital-Marketing
104879,"Criminal Justice and the Rule of Law - Villanova University",Math-And-Logic|Social-Science|Physics-And-Astronomy
104913,"Advanced Machine Learning and Math Specialization 1 - National Research University Higher School of Economics",Course-Difficulty|Math-And-Logic
105504,"Advanced MATLAB: Data Types and Time Series Analysis 1 - Udemy",Business-And-Management|Math-And-Logic|Physics-And-Astronomy
105844,"Advanced Machine Learning and Math Specialization 2 - National Research University Higher School of Economics",Math-And-Logic
106002,""Entrepreneurship Specialization" by the Wharton School, University of Pennsylvania",Course-Difficulty|Business-And-Management|Digital-Marketing
106072,"Composition I - USF",Course-Difficulty|Business-And-Management|Language-Learning
106100,"Advanced Machine Learning and Math Specialization 3 - National Research University Higher School of Economics",Math-And-Logic
106487,"Business Analysis 1 - Duke University",Course-Difficulty|Business-And-Management|Digital-Marketing
106489,"Process Management Specialization - Duke University",Business-And-Management|Language-Learning
106696,"Motion Graphics and Visual Effects 3 - California Institute of the Arts",Business-And-Management|Design|Arts-And-Humanities|Language-Learning|Electrical-And-Mechanical-Engineering
106782,"Advanced MATLAB: Data Types and Time Series Analysis 2 - Coursera",Arts-And-Humanities|Computer-Science|Math-And-Logic
106916,"Advanced MATLAB: Data Types and Time Series Analysis 3 - Coursera",Computer-Science|Math-And-Logic
106918,"Advanced MATLAB: Data Types and Time Series Analysis 4 - Coursera",Business-And-Management|Arts-And-Humanities|Math-And-Logic
106920,"Advanced MATLAB: Data Types and Time Series Analysis 5 - Coursera",Math-And-Logic|Electrical-And-Mechanical-Engineering|Digital-Marketing
107348,"Preventing and Managing Infections - Duke University",Arts-And-Humanities
107406,"Advanced Data Science Specialization 2 - North Carolina State University",Course-Difficulty|Math-And-Logic|Digital-Marketing
108190,"Process Management Specialization 2 - Duke University",Business-And-Management|Electrical-And-Mechanical-Engineering|Digital-Marketing
108932,"The Nitrogen and Phosphorus Cycles - Khan Academy",Course-Difficulty|Business-And-Management|Design|Environmental-Science|Arts-And-Humanities|Language-Learning
109374,"Understanding Obesity - University of Reading",Arts-And-Humanities|Math-And-Logic
109487,"Excel: Advanced Formulas and Functions 2 - LinkedIn Learning",Digital-Marketing
110102,"Business English: Marketing and Sales - Michigan State University",Course-Difficulty|Business-And-Management|Digital-Marketing
110553,"Digital Marketing Nanodegree Program - Udacity",Course-Difficulty|Digital-Marketing
111113,"Fundamentals of Immunology - Rice University",Arts-And-Humanities
111360,"Digital Marketing Nanodegree Program 2 - Udacity",Course-Difficulty|Digital-Marketing
111362,"Digital Marketing Nanodegree Program 3 - Udacity",Course-Difficulty|Business-And-Management|Digital-Marketing
111364,"Digital Marketing Nanodegree Program 4 - Udacity",Course-Difficulty|Business-And-Management|Digital-Marketing
111659,""The Importance of Sustainability" - Coursera",Course-Difficulty|Business-And-Management|Environmental-Science
111743,"Social Media Marketing Mastery - Coursera",Arts-And-Humanities
111759,"Digital Marketing Nanodegree Program 5 - Udacity",Course-Difficulty|Digital-Marketing
111781,"Astrophysics: Exploring Time and Space 2 - Michigan State University",Course-Difficulty|Business-And-Management|Physics-And-Astronomy
112138,"Natural Language Processing in TensorFlow - Coursera",Course-Difficulty|Arts-And-Humanities|Computer-Science
112175,"Motion Graphics and Visual Effects: 4 - University of Rochester",Course-Difficulty|Business-And-Management|Design
112183,"Probability & Statistics for Machine Learning & Data Science 1 - Coursera",Arts-And-Humanities|Math-And-Logic
112290,"Probability & Statistics for Machine Learning & Data Science 2 - Coursera",Math-And-Logic
112552,"Probability & Statistics for Machine Learning & Data Science 3 - Coursera",Math-And-Logic
112556,"Linear Algebra for Machine Learning and Data Science 1 - Coursera",Math-And-Logic|Physics-And-Astronomy
112623,"Social Media Marketing for Small Businesses 1 - Michigan State University",Digital-Marketing
112852,"Social Media Marketing for Small Businesses 2 - Michigan State University",Course-Difficulty|Business-And-Management|Digital-Marketing
114180,"Understanding Society: Families 3 - Michigan State University",Course-Difficulty|Social-Science|Digital-Marketing
114662,"DeepLearning.AI Tensorflow Developer",Course-Difficulty
114935,"Astrobiology and the Search for Extraterrestrial Life 3 - University of Edinburgh",Course-Difficulty|Social-Science|Digital-Marketing|Physics-And-Astronomy
115149,"Astrobiology and the Search for Extraterrestrial Life 2 - University of Edinburgh",Course-Difficulty|Physics-And-Astronomy
115210,"Linear Algebra for Machine Learning and Data Science 3 - Coursera",Course-Difficulty|Math-And-Logic
